question,fiche,fiche_ok,score_dense_no_lemma,score_sparse_no_lemma,score_dense_lemma,score_sparse_lemma,position_dense_no_lemma,position_sparse_no_lemma,position_dense_lemma,position_sparse_lemma,consistency_dense_no_lemma,consistency_sparse_no_lemma,consistency_dense_lemma,consistency_sparse_lemma,level
2994663_0,F34816,False,0.32740000000001146,,,,3,,,,0.8,,,,theme
2994663_0,F32134,False,0.3273299999999608,,,,5,,,,0.8,,,,theme
2994746_0,F22637,False,0.31960000000003674,,,,2,,,,0.8,,,,theme
2994746_0,F17375.json,False,0.3185399999999845,,,,4,,,,0.8,,,,theme
2994746_0,F16760,False,0.31389999999998963,,,,5,,,,0.8,,,,theme
2994947_0,F21038.json,False,0.33294999999998254,,,,1,,,,0.6,,,,theme
2994947_0,F31235.json,False,0.313350000000014,,,,2,,,,0.6,,,,theme
2994947_0,F89,False,0.3124000000000251,,,,5,,,,0.6,,,,theme
2996301_0,F1887,False,0.4153999999999769,,,,1,,,,0.8,,,,theme
2996301_0,F32675,False,0.4109999999999445,,,,4,,,,0.8,,,,theme
2996301_0,F1035,False,0.41265999999995984,,,,3,,,,0.8,,,,theme
2999623_0,F2794,False,0.31066999999995915,,,,5,,,,0.8,,,,theme
2999623_0,F32277,False,0.31110000000001037,,,,3,,,,0.8,,,,theme
2999623_0,F10477,False,0.31100000000003547,,,,4,,,,0.8,,,,theme
3000597_0,F1765,False,0.4329000000000178,,,,5,,,,1.0,,,,theme
3001442_0,F33694,False,0.2576999999999998,,,,5,,,,0.6,,,,theme
3001442_0,F22637,False,0.25774999999998727,,,,4,,,,0.6,,,,theme
3001442_0,F12918,False,0.25933999999995194,,,,3,,,,0.6,,,,theme
3003642_0,F16536.json,False,0.34979999999995925,,,,5,,,,1.0,,,,theme
3003807_0,F33800,False,0.511600000000044,,,,2,,,,1.0,,,,theme
3004090_0,F31531,False,0.2527499999999918,,,,1,,,,0.8,,,,theme
3004090_0,F2671,False,0.22910000000001673,,,,5,,,,0.8,,,,theme
3004748_0,F33682,False,0.25,,,,1,,,,0.6,,,,theme
3004748_0,F10580.json,False,0.24059999999997217,,,,2,,,,0.6,,,,theme
3004748_0,F35338,False,0.237700000000018,,,,5,,,,0.6,,,,theme
3004765_0,F33344.json,False,0.34730000000001837,,,,1,,,,0.8,,,,theme
3004765_0,F16539.json,False,0.3451999999999771,,,,2,,,,0.8,,,,theme
3004765_0,F1452,False,0.33759999999995216,,,,4,,,,0.8,,,,theme
3004765_0,F20109,False,0.32794000000001233,,,,5,,,,0.8,,,,theme
3006061_0,F33078.json,False,0.2499000000000251,,,,1,,,,0.19999999999999996,,,,theme
3006061_0,F33694,False,0.2409699999999475,,,,2,,,,0.19999999999999996,,,,theme
3006061_0,F31413,False,0.21240000000000236,,,,3,,,,0.19999999999999996,,,,theme
3006061_0,F34756.json,False,0.1877399999999625,,,,4,,,,0.19999999999999996,,,,theme
3006061_0,F33626,False,0.1811999999999898,,,,5,,,,0.19999999999999996,,,,theme
3007061_0,F21224,False,0.26323999999999614,,,,2,,,,0.4,,,,theme
3007061_0,F250.json,False,0.2519999999999527,,,,3,,,,0.4,,,,theme
3007061_0,F1241,False,0.2300000000000182,,,,4,,,,0.4,,,,theme
3007061_0,F33425,False,0.22374999999999545,,,,5,,,,0.4,,,,theme
3008220_0,F35354,False,0.3182000000000471,,,,2,,,,1.0,,,,theme
3008220_0,F35283,False,0.3040999999999485,,,,5,,,,1.0,,,,theme
3008220_0,F32430.json,False,0.30864999999994325,,,,4,,,,1.0,,,,theme
3008403_0,F34812,False,0.24663999999995667,,,,5,,,,1.0,,,,theme
3008996_0,F20634,False,0.2989000000000033,,,,5,,,,1.0,,,,theme
3009675_0,F1115,False,0.2418999999999869,,,,5,,,,0.8,,,,theme
3009675_0,F12697,False,0.2522999999999911,,,,3,,,,0.8,,,,theme
3009675_0,F911,False,0.24210000000005039,,,,4,,,,0.8,,,,theme
3009676_0,F24612.json,False,0.18933000000004085,,,,2,,,,0.8,,,,theme
3010933_0,F2064.json,False,0.13850000000002183,,,,1,,,,0.8,,,,theme
3010933_0,F24585.json,False,0.09939999999994598,,,,5,,,,0.8,,,,theme
3011108_0,F31715,False,0.2078000000000202,,,,1,,,,0.6,,,,theme
3011108_0,F22331,False,0.20270000000004984,,,,5,,,,0.6,,,,theme
3011348_0,F21009,False,0.2820000000000391,,,,5,,,,1.0,,,,theme
3011348_0,F33208.json,False,0.28234999999995125,,,,4,,,,1.0,,,,theme
3012773_0,F21032,False,0.26689999999996417,,,,5,,,,1.0,,,,theme
3014968_0,F33344.json,False,0.29156000000000404,,,,2,,,,0.8,,,,theme
3014968_0,F34107,False,0.2774699999999939,,,,3,,,,0.8,,,,theme
3014968_0,F16787,False,0.26660000000003947,,,,4,,,,0.8,,,,theme
3014968_0,F16867.json,False,0.2524399999999787,,,,5,,,,0.8,,,,theme
3015088_0,F17450.json,False,0.1571999999999889,,,,1,,,,0.6,,,,theme
3015088_0,F33952,False,0.13589999999999236,,,,2,,,,0.6,,,,theme
3015088_0,F3141,False,0.13574000000005526,,,,3,,,,0.6,,,,theme
3015088_0,F2736,False,0.13256999999998698,,,,5,,,,0.6,,,,theme
3016148_0,F31329.json,False,0.28920000000005075,,,,1,,,,1.0,,,,theme
3016148_0,F31416.json,False,0.2840999999999667,,,,2,,,,1.0,,,,theme
3016148_0,F31609.json,False,0.2699599999999691,,,,3,,,,1.0,,,,theme
3016148_0,F21616,False,0.2675000000000409,,,,5,,,,1.0,,,,theme
3017039_0,F33885,False,0.3179300000000467,,,,1,,,,1.0,,,,theme
3017039_0,F358,False,0.31759999999997035,,,,5,,,,1.0,,,,theme
3017699_0,F10660,False,0.4013999999999669,,,,2,,,,0.8,,,,theme
3017699_0,F12567,False,0.39649999999994634,,,,3,,,,0.8,,,,theme
3017699_0,F11603,False,0.3925000000000409,,,,5,,,,0.8,,,,theme
3017937_0,F33344.json,False,0.400449999999978,,,,1,,,,1.0,,,,theme
3017937_0,F1452,False,0.38649999999995543,,,,5,,,,1.0,,,,theme
3018230_0,F1764,False,0.3223000000000411,,,,3,,,,0.8,,,,theme
3018869_0,F20028,False,0.3354500000000371,,,,1,,,,1.0,,,,theme
3018869_0,F1452,False,0.31320000000005166,,,,3,,,,1.0,,,,theme
3018869_0,F33344.json,False,0.3123000000000502,,,,4,,,,1.0,,,,theme
3018869_0,F16787,False,0.30119999999999436,,,,5,,,,1.0,,,,theme
3019369_0,F32384,False,0.2686999999999671,,,,1,,,,0.8,,,,theme
3019369_0,F32437,False,0.25977000000000317,,,,5,,,,0.8,,,,theme
3021038_0,F16538,False,0.4554000000000542,,,,4,,,,0.8,,,,theme
3021038_0,F34070,False,0.4546500000000151,,,,5,,,,0.8,,,,theme
3021687_0,F15390.json,False,0.3036499999999478,,,,3,,,,0.8,,,,theme
3021687_0,F16867.json,False,0.3002999999999929,,,,4,,,,0.8,,,,theme
3021687_0,F116.json,False,0.29970000000002983,,,,5,,,,0.8,,,,theme
3027713_0,F18142,False,0.3994000000000142,,,,4,,,,1.0,,,,theme
3027713_0,F1480,False,0.393100000000004,,,,5,,,,1.0,,,,theme
3029367_0,F1035,False,0.49225000000001273,,,,5,,,,1.0,,,,theme
3029566_0,F2395,False,0.23694000000000415,,,,2,,,,0.4,,,,theme
3029566_0,F31413,False,0.22906000000000404,,,,3,,,,0.4,,,,theme
3029566_0,F34030,False,0.21429999999998017,,,,4,,,,0.4,,,,theme
3029566_0,F21539,False,0.21240000000000236,,,,5,,,,0.4,,,,theme
3030632_0,F21287,False,0.3041399999999612,,,,4,,,,0.8,,,,theme
3030632_0,F21842.json,False,0.30349999999998545,,,,5,,,,0.8,,,,theme
3030928_0,F18713,False,0.2419999999999618,,,,3,,,,0.6,,,,theme
3030928_0,F10528,False,0.24559999999996762,,,,2,,,,0.6,,,,theme
3030928_0,F885,False,0.23035000000004402,,,,5,,,,0.6,,,,theme
3032516_0,F42,False,0.34749999999996817,,,,5,,,,0.8,,,,theme
3032516_0,F383,False,0.349399999999946,,,,2,,,,0.8,,,,theme
3037468_0,F2485,False,0.31353999999998905,,,,4,,,,0.6,,,,theme
3037468_0,F16189.json,False,0.32180000000005293,,,,3,,,,0.6,,,,theme
3037468_0,F2231,False,0.30993999999998323,,,,5,,,,0.6,,,,theme
3038908_0,F487,False,0.48755000000005566,,,,5,,,,1.0,,,,theme
3039083_0,F12598.json,False,0.31780000000003383,,,,1,,,,0.6,,,,theme
3039083_0,F2930,False,0.30340000000001055,,,,5,,,,0.6,,,,theme
3041171_0,F2794,False,0.29719999999997526,,,,4,,,,0.8,,,,theme
3041171_0,F34377,False,0.30236999999999625,,,,2,,,,0.8,,,,theme
3041171_0,F22637,False,0.300899999999956,,,,3,,,,0.8,,,,theme
3041171_0,F10477,False,0.29710000000000036,,,,5,,,,0.8,,,,theme
3041404_0,F34665,False,0.16470000000003893,,,,2,,,,0.8,,,,theme
3041404_0,F34231,False,0.16174000000000888,,,,5,,,,0.8,,,,theme
3041518_0,F3083.json,False,0.49670000000003256,,,,1,,,,0.8,,,,theme
3041518_0,F21849,False,0.46059999999999945,,,,5,,,,0.8,,,,theme
3042106_0,F2247,False,0.3955700000000206,,,,1,,,,0.4,,,,theme
3042106_0,F2931.json,False,0.3826999999999998,,,,2,,,,0.4,,,,theme
3042106_0,F13919,False,0.37963999999999487,,,,3,,,,0.4,,,,theme
3042106_0,F1729.json,False,0.37396000000001095,,,,4,,,,0.4,,,,theme
3042106_0,F41,False,0.37379999999996016,,,,5,,,,0.4,,,,theme
3042214_0,F33208.json,False,0.32180000000005293,,,,1,,,,0.8,,,,theme
3042214_0,F34377,False,0.318300000000022,,,,2,,,,0.8,,,,theme
3042214_0,F31853,False,0.31384000000002743,,,,4,,,,0.8,,,,theme
3042214_0,F2794,False,0.31286999999997533,,,,5,,,,0.8,,,,theme
3042300_0,F32776,False,0.3826000000000249,,,,5,,,,1.0,,,,theme
3043939_0,F31413,False,0.1473999999999478,,,,1,,,,0.6,,,,theme
3043939_0,F33694,False,0.13869999999997162,,,,2,,,,0.6,,,,theme
3043939_0,F10492,False,0.12590000000000146,,,,5,,,,0.6,,,,theme
3044559_0,F359.json,False,0.1811999999999898,,,,1,,,,1.0,,,,theme
3044559_0,F32829,False,0.16700000000003,,,,2,,,,1.0,,,,theme
3044559_0,F3178,False,0.15620000000001255,,,,5,,,,1.0,,,,theme
3045043_0,F116.json,False,0.3976999999999862,,,,1,,,,1.0,,,,theme
3045043_0,F20324.json,False,0.3754000000000133,,,,2,,,,1.0,,,,theme
3045043_0,F21009,False,0.34780000000000655,,,,4,,,,1.0,,,,theme
3045043_0,F32558.json,False,0.346559999999954,,,,5,,,,1.0,,,,theme
3045832_0,F34779,False,0.42039999999997235,,,,3,,,,1.0,,,,theme
3045832_0,F34780,False,0.40269999999998163,,,,5,,,,1.0,,,,theme
3046149_0,F10256,False,0.39635999999995875,,,,1,,,,0.8,,,,theme
3046149_0,F246,False,0.3929000000000542,,,,2,,,,0.8,,,,theme
3046149_0,F761,False,0.3805499999999711,,,,5,,,,0.8,,,,theme
3046149_0,F1020.json,False,0.3872000000000071,,,,4,,,,0.8,,,,theme
3046301_0,F369,False,0.38430000000005293,,,,4,,,,1.0,,,,theme
3046301_0,F1228,False,0.3834000000000515,,,,5,,,,1.0,,,,theme
3046935_0,F383,False,0.19024999999999181,,,,4,,,,0.8,,,,theme
3046935_0,F32829,False,0.19763000000000375,,,,3,,,,0.8,,,,theme
3046935_0,F80,False,0.18600000000003547,,,,5,,,,0.8,,,,theme
3049350_0,F1228,False,0.29920000000004165,,,,2,,,,1.0,,,,theme
3049350_0,F362.json,False,0.29719999999997526,,,,3,,,,1.0,,,,theme
3049350_0,F1059,False,0.27930000000003474,,,,5,,,,1.0,,,,theme
3050227_0,F250.json,False,0.313350000000014,,,,1,,,,0.8,,,,theme
3050227_0,F34808,False,0.2898999999999887,,,,5,,,,0.8,,,,theme
3051150_0,F31057,False,0.3484999999999445,,,,5,,,,0.8,,,,theme
3051150_0,F31421,False,0.35770000000002256,,,,4,,,,0.8,,,,theme
3051778_0,F33072,False,0.3028600000000097,,,,5,,,,0.6,,,,theme
3051778_0,F2861,False,0.3042000000000371,,,,2,,,,0.6,,,,theme
3051778_0,F31952,False,0.3038299999999481,,,,3,,,,0.6,,,,theme
3051851_0,F18493.json,False,0.2596399999999903,,,,1,,,,0.6,,,,theme
3051851_0,F289,False,0.19010000000002947,,,,5,,,,0.6,,,,theme
3051851_0,F34736,False,0.19434000000001106,,,,4,,,,0.6,,,,theme
3053792_0,F15392.json,False,0.45270000000004984,,,,1,,,,1.0,,,,theme
3053792_0,F10428.json,False,0.42610000000001946,,,,2,,,,1.0,,,,theme
3053792_0,F15884.json,False,0.3952600000000075,,,,3,,,,1.0,,,,theme
3053792_0,F14042.json,False,0.3772000000000162,,,,4,,,,1.0,,,,theme
3053792_0,F15883,False,0.3704999999999927,,,,5,,,,1.0,,,,theme
3054047_0,F11014.json,False,0.0848999999999478,,,,1,,,,0.6,,,,theme
3054047_0,F20209.json,False,0.0848399999999856,,,,2,,,,0.6,,,,theme
3054047_0,F15973,False,0.08090000000004238,,,,5,,,,0.6,,,,theme
3054047_0,F31197.json,False,0.08214999999995598,,,,4,,,,0.6,,,,theme
3054160_0,F31443,False,0.4046600000000353,,,,5,,,,1.0,,,,theme
3054485_0,F1241,False,0.28139999999996235,,,,1,,,,0.4,,,,theme
3054485_0,F31528,False,0.23850000000004457,,,,2,,,,0.4,,,,theme
3054485_0,F827,False,0.23059999999998126,,,,5,,,,0.4,,,,theme
3054485_0,F10506,False,0.23119999999994434,,,,4,,,,0.4,,,,theme
3055261_0,F1965,False,0.19475999999997384,,,,4,,,,0.8,,,,theme
3055261_0,F2513,False,0.19460000000003674,,,,5,,,,0.8,,,,theme
3055617_0,F410,False,0.28545999999994365,,,,4,,,,0.8,,,,theme
3055617_0,F3178,False,0.29956000000004224,,,,3,,,,0.8,,,,theme
3055617_0,F34009,False,0.2814300000000003,,,,5,,,,0.8,,,,theme
3056472_0,F3169,False,0.2867400000000089,,,,4,,,,0.8,,,,theme
3056472_0,F5,False,0.28719999999998436,,,,2,,,,0.8,,,,theme
3056472_0,F10752,False,0.2865600000000086,,,,5,,,,0.8,,,,theme
3058145_0,F34569.json,False,0.2818999999999505,,,,2,,,,0.6,,,,theme
3058145_0,F16940,False,0.25120000000003984,,,,5,,,,0.6,,,,theme
3059102_0,F17625.json,False,0.3509999999999991,,,,1,,,,0.8,,,,theme
3059102_0,F59,False,0.31759999999997035,,,,2,,,,0.8,,,,theme
3059102_0,F42,False,0.3085999999999558,,,,5,,,,0.8,,,,theme
3061796_0,F359.json,False,0.26679999999998927,,,,1,,,,1.0,,,,theme
3061796_0,F487,False,0.21735000000001037,,,,2,,,,1.0,,,,theme
3061796_0,F358,False,0.21185000000002674,,,,5,,,,1.0,,,,theme
3062741_0,F2787,False,0.34730000000001837,,,,4,,,,1.0,,,,theme
3062741_0,F33644.json,False,0.2975500000000011,,,,5,,,,1.0,,,,theme
3064923_0,F33626,False,0.2705700000000206,,,,2,,,,0.4,,,,theme
3064923_0,F2547,False,0.2535400000000436,,,,3,,,,0.4,,,,theme
3064923_0,F34665,False,0.23320000000001073,,,,4,,,,0.4,,,,theme
3064923_0,F2395,False,0.23030000000005657,,,,5,,,,0.4,,,,theme
3067264_0,F2842,False,0.20600000000001728,,,,5,,,,1.0,,,,theme
3070268_0,F12382,False,0.282799999999952,,,,2,,,,0.6,,,,theme
3070268_0,F1016,False,0.278440000000046,,,,3,,,,0.6,,,,theme
3070268_0,F682,False,0.2756299999999783,,,,4,,,,0.6,,,,theme
3070268_0,F2297,False,0.27495999999996457,,,,5,,,,0.6,,,,theme
3070541_0,F32277,False,0.3244999999999436,,,,4,,,,0.6,,,,theme
3070541_0,F34808,False,0.32403999999996813,,,,5,,,,0.6,,,,theme
3071062_0,F14947,False,0.338799999999992,,,,5,,,,1.0,,,,theme
3071062_0,F15973,False,0.3388999999999669,,,,4,,,,1.0,,,,theme
3073016_0,F33626,False,0.2057999999999538,,,,1,,,,0.4,,,,theme
3073016_0,F31633,False,0.20525999999995292,,,,2,,,,0.4,,,,theme
3073016_0,F34758,False,0.20294000000001233,,,,3,,,,0.4,,,,theme
3073016_0,F33362,False,0.19420000000002346,,,,4,,,,0.4,,,,theme
3073016_0,F31644,False,0.19110000000000582,,,,5,,,,0.4,,,,theme
3073905_0,F316,False,0.20870000000002165,,,,1,,,,0.6,,,,theme
3073905_0,F18205,False,0.18420000000003256,,,,2,,,,0.6,,,,theme
3073905_0,F3024,False,0.1693000000000211,,,,3,,,,0.6,,,,theme
3073905_0,F1915,False,0.15985000000000582,,,,4,,,,0.6,,,,theme
3073905_0,F1769.json,False,0.15764999999998963,,,,5,,,,0.6,,,,theme
3075930_0,F2547,False,0.27637000000004264,,,,2,,,,0.6,,,,theme
3075930_0,F34809,False,0.2718999999999596,,,,5,,,,0.6,,,,theme
3076434_0,F2390,False,0.31119999999998527,,,,5,,,,0.8,,,,theme
3076434_0,F14836,False,0.32543999999995776,,,,4,,,,0.8,,,,theme
